YEAR,Actor2CountryCode,QuadClass,SubEventType,GoldsteinScale,Record Count
2019,HUN,3,4,-22,5
2019,HUN,3,2,-13,2
2019,IDN,4,4,-1017.4,200
2019,IDN,3,5,-27,6
2019,IDN,3,1,-25,5
2019,IDN,4,5,-631.4,112
2019,IDN,4,3,-2066,209
2019,IDN,3,3,-13,4
2019,IDN,3,4,-84,42
2019,IDN,3,2,-1056,162
2019,IDN,4,1,-299,67
2019,IDN,4,2,-20,4
2019,IND,3,4,-67,26
2019,IND,4,1,-402,82
2019,IND,4,3,-2811.2,305
2019,IND,3,3,-33,5
2019,IND,3,2,-972,161
2019,IND,4,2,-5,1
2019,IND,3,1,-148.20000000000002,29
2019,IND,2,5,-2,1
2019,IND,3,5,-17,4
2019,IND,4,5,-1029.4,200
2019,IND,4,4,-1180.4000000000003,217
2019,IRL,4,1,-77,16
2019,IRL,3,1,-15,3
2019,IRL,3,3,-4,2
2019,IRL,3,4,-31,8
2019,IRL,3,5,-8,2
2019,IRL,3,2,-63.5,10
2019,IRL,4,3,-272.5,29
2019,IRL,4,4,-124.5,24
2019,IRL,4,5,-105,21
2019,IRL,4,2,-5,1
2019,IRN,3,5,-52,13
2019,IRN,3,4,-1074,255
2019,IRN,4,4,-1595.8000000000002,265
2019,IRN,4,5,-218.4,42
2019,IRN,3,2,-243.5,39
2019,IRN,4,1,-4111,553
2019,IRN,4,2,-55,11
2019,IRN,3,3,-405,76
2019,IRN,4,3,-2282.5000000000005,247
2019,IRN,3,1,-174.60000000000002,33
2019,IRQ,3,4,-9,3
2019,IRQ,4,4,-48.2,7
2019,IRQ,4,1,-48,10
2019,IRQ,3,5,-8,2
2019,IRQ,3,2,-130,20
2019,IRQ,4,5,-5,1
2019,IRQ,4,3,-307,31
2019,IRQ,3,3,-21,3
2019,ISL,4,3,-100,10
2019,ISL,4,2,-10,2
2019,ISL,3,1,-10,2
2019,ISL,4,4,-52,8
2019,ISR,4,4,-272.9,44
2019,ISR,3,2,-91,14
2019,ISR,3,1,-53.2,10
2019,ISR,4,3,-1134,114
2019,ISR,3,4,-79,20
2019,ISR,4,5,-146,25
2019,ISR,4,1,-235,42
2019,ISR,3,3,-28,4
2019,ISR,4,2,-25,5
2019,ISR,2,5,-8,4
2019,ITA,1,2,-0.3,1
2019,ITA,3,3,-30,5
2019,ITA,4,1,-324,50
2019,ITA,4,3,-780.6,80
2019,ITA,3,1,-56.4,10
2019,ITA,3,2,-325,50
2019,ITA,4,5,-236.79999999999998,44
2019,ITA,4,4,-336.2,64
2019,ITA,3,4,-71,22
2019,JAM,3,1,-25,5
2019,JAM,3,4,-5,1
2019,JAM,4,4,-158.5,26
2019,JAM,4,1,-8,1
2019,JAM,4,3,-208,21
2019,JAM,4,5,-61.8,9
2019,JOR,4,1,-208,29
2019,JOR,3,3,-54,9
2019,JOR,4,3,-368,37
2019,JOR,4,2,-20,4
2019,JOR,4,4,-105,16
2019,JOR,3,2,-58.5,9
2019,JOR,4,5,-5,1
2019,JOR,3,4,-5,1
2019,JPN,3,1,-369.8,73
2019,JPN,4,4,-5972.1,1002
2019,JPN,3,2,-1131,180
2019,JPN,3,3,-392,71
2019,JPN,4,1,-2182,373
2019,JPN,4,2,-120,24
2019,JPN,4,5,-1197,210
2019,JPN,4,3,-10305.900000000001,1056
2019,JPN,3,5,-81,20
2019,JPN,3,4,-410,169
2019,KAZ,3,4,-6,3
2019,KAZ,4,5,-143.6,22
2019,KAZ,1,5,-0.8999999999999999,3
2019,KAZ,3,5,-10,2
2019,KAZ,4,4,-1212,235
2019,KAZ,4,3,-536.4,57
2019,KAZ,4,1,-206,44
2019,KAZ,3,2,-442,68
2019,KAZ,3,3,-14,2
2019,KEN,3,4,-100,38
2019,KEN,4,4,-774.5,153
2019,KEN,1,2,-0.3,1
2019,KEN,4,3,-1045.9,108
2019,KEN,3,5,-22,5
2019,KEN,3,2,-64,11
2019,KEN,4,1,-150,33
2019,KEN,3,3,-75,15
2019,KEN,4,5,-322.99999999999994,52
2019,KEN,4,2,-45,9
2019,KGZ,4,4,-556,100
2019,KGZ,4,1,-66,14
2019,KGZ,3,1,-35,7
2019,KGZ,4,5,-136.8,24
2019,KGZ,3,3,-56,8
2019,KGZ,4,3,-822.2,86
2019,KGZ,3,4,-2,1
2019,KGZ,3,2,-604.5,93
2019,KHM,4,5,-239.2,47
2019,KHM,4,2,-10,2
2019,KHM,3,4,-28,14
2019,KHM,3,3,-28,4
2019,KHM,3,2,-133.5,24
2019,KHM,4,3,-1049,116
2019,KHM,3,1,-5,1
2019,KHM,4,1,-218,38
2019,KHM,4,4,-1311,250
2019,KOR,3,1,-268.79999999999995,48
2019,KOR,4,1,-1478,230
2019,KOR,3,3,-362,55
2019,KOR,3,2,-199,31
2019,KOR,4,3,-6018.4,628
2019,KOR,3,5,-17,4
2019,KOR,4,2,-25,5
2019,KOR,4,4,-847,141
2019,KOR,1,5,-1.2,4
2019,KOR,4,5,-664.6,122
2019,KOR,3,4,-369,135
2019,KWT,4,4,-80,16
2019,KWT,4,5,-10,2
2019,KWT,4,3,-90,9
2019,LAO,4,5,-35,7
2019,LAO,3,5,-8,2
2019,LAO,3,4,-10,5
2019,LAO,4,1,-21,3
2019,LAO,3,2,-26,4
2019,LAO,4,3,-561.3,59
2019,LAO,4,4,-651,80
2019,LBN,4,3,-10,1
2019,LBN,3,1,-15,3
2019,LBN,3,4,-6,3
2019,LBN,4,5,-25,5
2019,LBN,3,3,-14,2
2019,LBN,4,4,-79,15
2019,LBN,3,2,-13,2
2019,LBR,4,4,-15,3
2019,LKA,3,2,-104,16
2019,LKA,3,4,-4,2
2019,LKA,4,3,-2155.6000000000004,221
2019,LKA,3,5,-25,5
2019,LKA,4,1,-100,24
2019,LKA,4,4,-830.6999999999999,148
2019,LKA,4,5,-58.4,10
2019,LKA,3,1,-10,2
2019,LKA,2,3,-4,2
2019,LKA,3,3,-182,26
2019,LTU,3,4,-6,3
2019,LTU,3,2,-98.5,17
2019,LTU,4,3,-29,3
2019,LTU,4,4,-74,14
2019,LTU,3,1,-5.8,1
2019,LTU,4,5,-66.8,10
2019,LUX,4,3,-10,1
2019,LUX,3,4,-4,2
2019,LVA,3,2,-19.5,3
2019,LVA,4,4,-67.5,11
2019,MAC,3,4,-12,3
2019,MAC,4,5,-25,5
2019,MAC,3,1,-20,4
2019,MAC,4,4,-90,18
2019,MAC,3,2,-111.5,18
2019,MAC,4,3,-56.8,7
2019,MAC,4,2,-10,2
2019,MAR,4,4,-163.5,30
2019,MAR,3,5,-5,1
2019,MAR,3,2,-6.5,1
2019,MAR,4,3,-10,1
2019,MAR,4,5,-20,4
2019,MDA,3,2,-5,1
2019,MDA,4,2,-5,1
2019,MDG,4,3,-139.5,14
2019,MDG,4,4,-20,4
2019,MDG,4,1,-8,2
2019,MDG,3,4,-12,6
2019,MEX,3,4,-14,7
2019,MEX,4,1,-167,29
2019,MEX,3,5,-10,5
2019,MEX,3,2,-19.5,4
2019,MEX,4,5,-179.2,35
2019,MEX,3,3,-84,12
2019,MEX,1,2,-0.6,2
2019,MEX,4,3,-861.8,89
2019,MEX,4,4,-355.2,61
2019,MEX,3,1,-20.8,4
2019,MKD,4,4,-90,18
2019,MLI,4,3,-80,8
2019,MLT,4,3,-20,2
2019,MLT,4,4,-55,11
2019,MLT,4,1,-5,1
2019,MMR,3,5,-8,2
2019,MMR,4,4,-624,112
2019,MMR,4,3,-1325.4,135
2019,MMR,4,2,-5,1
2019,MMR,4,5,-247,41
2019,MMR,3,4,-16,8
2019,MMR,3,3,-57,10
2019,MMR,4,1,-140,23
2019,MMR,3,2,-234,36
2019,MNG,1,5,-0.3,1
2019,MNG,4,1,-121,29
2019,MNG,4,4,-370,72
2019,MNG,3,4,-40,14
2019,MNG,4,5,-135,27
2019,MNG,3,2,-52,8
2019,MNG,4,3,-926.2,93
2019,MOZ,4,3,-290,29
2019,MOZ,4,4,-30,6
2019,MOZ,3,2,-135,18
2019,MOZ,4,2,-10,2
2019,MUS,4,4,-5,1
2019,MWI,4,2,-5,1
2019,MWI,3,2,-39,6
2019,MWI,3,5,-2,1
2019,MWI,3,4,-18,9
2019,MWI,4,4,-404.5,80
2019,MWI,4,5,-64.2,12
2019,MYS,4,3,-1869.8000000000002,192
2019,MYS,4,4,-1898.8,342
2019,MYS,4,1,-456,88
2019,MYS,3,5,-24.6,5
2019,MYS,4,5,-632.2,113
2019,MYS,3,2,-491.5,75
2019,MYS,3,3,-95,15
2019,MYS,4,2,-30,6
2019,MYS,3,4,-182,52
2019,MYS,3,1,-41,8
2019,NAM,3,1,-35,7
2019,NAM,4,1,-40,7
2019,NAM,3,2,-6.5,1
2019,NAM,3,4,-6,3
2019,NAM,4,3,-458,46
2019,NAM,4,5,-5,1
2019,NAM,4,4,-120,24
2019,NER,4,4,-182,22
2019,NGA,4,4,-1137.2,160
2019,NGA,2,5,-4,2
2019,NGA,4,5,-125.19999999999999,20
2019,NGA,4,1,-48,8
2019,NGA,3,2,-58.5,9
2019,NGA,3,4,-48,15
2019,NGA,3,3,-15,5
2019,NGA,4,3,-765.1,79
2019,NIC,3,2,-6.5,1
2019,NLD,4,3,-423.4,43
2019,NLD,4,4,-324,64
2019,NLD,3,1,-5,1
2019,NLD,3,2,-122,18
2019,NLD,4,5,-88.4,16
2019,NLD,3,4,-54,18
2019,NLD,4,1,-56,14
2019,NOR,4,3,-395.7,42
2019,NOR,4,4,-176,32
2019,NOR,3,3,-14,2
2019,NOR,4,1,-99,19
2019,NOR,3,4,-24,6
2019,NOR,1,5,-0.3,1
2019,NOR,4,5,-92.79999999999998,11
2019,NOR,3,2,-13,2
2019,NPL,3,2,-275.5,42
2019,NPL,4,3,-620.8,65
2019,NPL,4,1,-95,21
2019,NPL,4,5,-609.5999999999999,111
2019,NPL,3,3,-7,1
2019,NPL,3,1,-30,6
2019,NPL,4,4,-1533.2,304
2019,NPL,4,2,-25,5
2019,NPL,3,4,-84,27
2019,NZL,4,1,-642,142
2019,NZL,1,2,-0.3,1
2019,NZL,4,4,-741.7,107
2019,NZL,4,5,-787.5999999999999,155
2019,NZL,3,1,-38.2,7
2019,NZL,3,3,-78,19
2019,NZL,3,5,-2,1
2019,NZL,4,2,-60,12
2019,NZL,2,5,-2,1
2019,NZL,3,4,-50,16
2019,NZL,3,2,-217.5,35
2019,NZL,4,3,-1669.7,171
2019,OMN,4,1,-20,5
2019,OMN,4,4,-190,27
2019,OMN,4,3,-57.60000000000001,8
2019,OMN,4,5,-50,10
2019,PAK,3,2,-862,136
2019,PAK,1,3,-1.5,5
2019,PAK,2,5,-18,9
2019,PAK,4,3,-9207,936
2019,PAK,1,2,-0.8999999999999999,3
2019,PAK,3,1,-324,64
2019,PAK,3,3,-470,95
2019,PAK,1,5,-0.8999999999999999,3
2019,PAK,3,4,-325,146
2019,PAK,4,4,-3231.7999999999997,564
2019,PAK,4,1,-1613,358
2019,PAK,4,2,-50,10
2019,PAK,4,5,-717,135
2019,PAK,3,5,-20,7
2019,PAN,4,1,-16,4
2019,PAN,4,4,-25,5
2019,PAN,3,4,-5,1
2019,PAN,3,3,-28,4
2019,PAN,4,3,-249.4,26
2019,PAN,4,5,-29.2,5
2019,PER,1,2,-0.3,1
2019,PER,3,4,-15,6
2019,PER,4,4,-104,20
2019,PER,4,5,-20,4
2019,PER,3,2,-78,12
2019,PER,4,1,-109,17
2019,PER,4,3,-363.9,39
2019,PHL,1,2,-0.3,1
2019,PHL,3,3,-1454,220
2019,PHL,4,4,-6228.4,1116
2019,PHL,4,2,-65,13
2019,PHL,3,4,-995,460
2019,PHL,2,3,-6,3
2019,PHL,2,5,-2,1
2019,PHL,3,1,-349.40000000000003,65
2019,PHL,4,3,-7628.499999999999,786
2019,PHL,1,1,-0.3,1
2019,PHL,4,5,-2381,430
2019,PHL,3,2,-5635.5,877
2019,PHL,1,3,-0.3,1
2019,PHL,3,5,-70,20
2019,PHL,4,1,-1699,328
2019,PNG,3,4,-46,20
2019,PNG,4,2,-35,7
2019,PNG,3,2,-5,1
2019,PNG,4,3,-138,14
2019,PNG,4,4,-20,4
2019,PNG,3,5,-15,3
2019,PNG,4,5,-25,5
2019,POL,4,1,-84,17
2019,POL,4,3,-475.5,48
2019,POL,3,4,-11,4
2019,POL,4,4,-3447.8,654
2019,POL,3,1,-93.2,18
2019,POL,3,3,-75,35
2019,POL,4,5,-30,6
2019,PRK,4,2,-85,17
2019,PRK,3,2,-188.5,29
2019,PRK,3,3,-266,38
2019,PRK,4,5,-408.4,80
2019,PRK,4,3,-4944.700000000001,507
2019,PRK,2,5,-4,2
2019,PRK,4,1,-2897,413
2019,PRK,1,5,-12.599999999999996,42
2019,PRK,3,1,-538.8,98
2019,PRK,3,4,-280,65
2019,PRK,3,5,-96,24
2019,PRK,4,4,-1954.1000000000001,320
2019,PRK,1,3,-0.8999999999999999,3
2019,PRT,4,1,-118,28
2019,PRT,1,5,-0.6,2
2019,PRT,4,4,-160,32
2019,PRT,4,5,-50,10
2019,PRT,4,3,-318,32
2019,PRT,3,4,-4,2
2019,PRT,3,2,-19.5,3
2019,PRY,4,1,-24,3
2019,PRY,3,4,-4,2
2019,PRY,4,3,-20,2
2019,QAT,3,1,-11.6,2
2019,QAT,4,3,-79,8
2019,QAT,4,4,-39,7
2019,QAT,4,1,-10,2
2019,RUS,4,4,-2758.9,429
2019,RUS,4,2,-160,32
2019,RUS,2,5,-10,5
2019,RUS,4,1,-2325,403
2019,RUS,1,3,-1.2,4
2019,RUS,4,5,-993.1999999999999,181
2019,RUS,1,2,-0.6,2
2019,RUS,3,5,-17,5
2019,RUS,4,3,-15609.599999999999,1625
2019,RUS,3,2,-958,149
2019,RUS,3,3,-1075,165
2019,RUS,3,1,-887.4,169
2019,RUS,3,4,-405,108
2019,RWA,4,3,-84.4,9
2019,RWA,4,2,-15,3
2019,RWA,4,4,-55,11
2019,SAU,4,5,-95,19
2019,SAU,3,5,-44,11
2019,SAU,3,2,-123.5,19
2019,SAU,3,1,-10,2
2019,SAU,3,3,-84,27
2019,SAU,4,3,-974.7,100
2019,SAU,4,2,-40,8
2019,SAU,4,1,-361,54
2019,SAU,3,4,-12,3
2019,SAU,4,4,-443.9,54
2019,SDN,3,2,-58.5,9
2019,SDN,3,3,-12,6
2019,SDN,4,2,-5,1
2019,SDN,4,5,-18.4,2
2019,SDN,4,3,-250,25
2019,SDN,4,4,-45,9
2019,SDN,4,1,-36,5
2019,SDN,3,1,-15,3
2019,SEN,4,3,-20,2
2019,SEN,4,4,-20,4
2019,SGP,3,1,-35,7
2019,SGP,4,3,-770.6,80
2019,SGP,4,4,-657.1,111
2019,SGP,4,5,-530.2,101
2019,SGP,3,3,-28,4
2019,SGP,4,1,-208,40
2019,SGP,3,4,-104,31
2019,SGP,3,2,-238,37
2019,SGP,4,2,-10,2
2019,SLE,3,4,-4,2
2019,SLE,1,5,-0.6,2
2019,SLE,4,1,-29,7
2019,SLE,4,4,-20,4
2019,SLE,4,3,-29,3
2019,SLE,3,2,-16,4
2019,SLV,4,1,-8,2
2019,SLV,4,4,-9,1
2019,SLV,4,3,-40,4
2019,SLV,3,2,-26,4
2019,SOM,3,4,-2,1
2019,SOM,4,4,-76,8
2019,SOM,4,3,-310.5,34
2019,SRB,4,4,-127.40000000000003,18
2019,SRB,4,3,-30,3
2019,SRB,3,2,-90,18
2019,SRB,4,5,-10,2
2019,SRB,4,1,-12,3
2019,SUR,4,4,-15,3
2019,SUR,3,2,-13,2
2019,SUR,4,1,-56,8
2019,SUR,4,3,-20,2
2019,SVK,3,2,-52,8
2019,SVK,3,5,-8,2
2019,SVK,4,1,-48,8
2019,SVK,3,3,-14,2
2019,SVK,4,5,-5,1
2019,SWE,3,4,-180,48
2019,SWE,4,2,-20,4
2019,SWE,4,3,-152.5,16
2019,SWE,4,1,-319,73
2019,SWE,4,4,-825,153
2019,SWE,3,3,-24,4
2019,SWE,3,2,-96.5,21
2019,SWE,3,1,-80,16
2019,SWE,4,5,-123.4,23
2019,SYR,4,4,-112.80000000000001,18
2019,SYR,4,3,-1011.5,102
2019,SYR,3,1,-10,2
2019,SYR,3,3,-59,11
2019,SYR,3,2,-40,6
2019,SYR,1,5,-1.5,5
2019,SYR,4,1,-100,16
2019,SYR,4,5,-66,9
2019,SYR,3,4,-2,1
2019,SYR,1,3,-12.599999999999998,42
2019,TCD,4,3,-30,3
2019,TCD,4,4,-75,15
2019,TCD,4,1,-4,1
2019,TGO,4,4,-20,4
2019,THA,4,1,-215,39
2019,THA,4,5,-301.8,57
2019,THA,1,2,-0.6,2
2019,THA,4,2,-15,3
2019,THA,3,4,-124,41
2019,THA,4,3,-1073.0000000000002,113
2019,THA,3,5,-10,2
2019,THA,3,2,-585,90
2019,THA,3,3,-30,5
2019,THA,4,4,-1809.1999999999998,287
2019,THA,3,1,-67,13
2019,THA,2,5,-4,2
2019,TJK,4,4,-178.4,34
2019,TJK,4,3,-141.60000000000002,18
2019,TKM,4,4,-5,1
2019,TKM,3,1,-10,2
2019,TTO,4,4,-15,3
2019,TTO,4,3,-60,6
2019,TTO,4,1,-4,1
2019,TUN,4,3,-20,2
2019,TUN,4,4,-20,4
2019,TUN,4,5,-10,2
2019,TUR,4,4,-948,158
2019,TUR,4,2,-20,4
2019,TUR,1,5,-1.5,5
2019,TUR,2,3,-2,1
2019,TUR,4,5,-128.4,24
2019,TUR,2,5,-8,4
2019,TUR,4,1,-449,82
2019,TUR,4,3,-1413.9,143
2019,TUR,3,5,-7,2
2019,TUR,3,2,-252,43
2019,TUR,3,4,-73,23
2019,TUR,3,3,-187,74
2019,TUR,1,3,-2.7,9
2019,TUR,3,1,-60,14
2019,TZA,4,3,-78.5,8
2019,TZA,4,4,-1060,212
2019,TZA,4,5,-20,4
2019,TZA,4,1,-24,5
2019,TZA,3,3,-28,4
2019,TZA,3,5,-8,4
2019,TZA,4,2,-20,4
2019,TZA,3,1,-35,7
2019,UGA,4,3,-301.4,31
2019,UGA,4,5,-44.599999999999994,7
2019,UGA,3,2,-13,2
2019,UGA,4,4,-241.6,46
2019,UGA,3,4,-22,11
2019,UGA,4,1,-32,8
2019,UGA,3,1,-20,4
2019,UKR,3,2,-81,12
2019,UKR,3,1,-10,2
2019,UKR,3,4,-83,31
2019,UKR,4,1,-161,31
2019,UKR,4,4,-385.5,65
2019,UKR,1,2,-1.7999999999999998,6
2019,UKR,3,5,-25.2,5
2019,UKR,2,3,-6,3
2019,UKR,4,5,-65.19999999999999,8
2019,UKR,4,3,-698.5,71
2019,UKR,4,2,-5,1
2019,UKR,3,3,-16,3
2019,UKR,2,5,-8,4
2019,URY,4,4,-5,1
2019,URY,4,1,-12,3
2019,USA,3,2,-9594,1539
2019,USA,4,1,-31349,5784
2019,USA,1,5,-11.700000000000001,39
2019,USA,2,3,-8,4
2019,USA,1,2,-5.999999999999999,20
2019,USA,3,5,-496.6,152
2019,USA,4,3,-83282.7,8464
2019,USA,3,3,-9175,1571
2019,USA,4,2,-2840,568
2019,USA,4,5,-18105.000000000004,3492
2019,USA,3,4,-4332,1686
2019,USA,1,3,-15.599999999999998,52
2019,USA,4,4,-32407.800000000003,5649
2019,USA,3,1,-4044.6,764
2019,USA,1,1,-0.6,2
2019,USA,2,5,-24,12
2019,UZB,4,3,-70,7
2019,UZB,4,1,-40,9
2019,UZB,4,4,-103,19
2019,UZB,3,4,-10,2
2019,UZB,4,5,-20,4
2019,UZB,4,2,-35,7
2019,VEN,2,5,-6,3
2019,VEN,4,1,-516,84
2019,VEN,3,4,-79,17
2019,VEN,3,3,-104,17
2019,VEN,4,2,-15,3
2019,VEN,3,1,-159.79999999999998,31
2019,VEN,4,4,-161,28
2019,VEN,3,2,-224,34
2019,VEN,1,5,-1.2,4
2019,VEN,1,2,-0.6,2
2019,VEN,4,3,-382.7,39
2019,VEN,4,5,-308.59999999999997,55
2019,VNM,3,4,-204,84
2019,VNM,2,5,-4,2
2019,VNM,3,2,-1079,166
2019,VNM,3,3,-628,144
2019,VNM,3,1,-119,23
2019,VNM,4,5,-1154.6000000000004,199
2019,VNM,1,3,-7.499999999999999,25
2019,VNM,4,1,-999,181
2019,VNM,4,3,-8355,852
2019,VNM,4,4,-1651.6999999999998,302
2019,VNM,3,5,-20,5
2019,VNM,4,2,-95,19
2019,VUT,4,1,-64,13
2019,VUT,3,4,-10,2
2019,VUT,4,5,-5,1
2019,VUT,4,3,-24.4,3
2019,VUT,4,4,-223,43
2019,YEM,4,5,-5,1
2019,YEM,4,1,-86,19
2019,YEM,4,3,-278.8,29
2019,YEM,3,1,-10,2
2019,YEM,4,4,-270.2,43
2019,ZAF,4,1,-20,4
2019,ZAF,3,1,-15.8,3
2019,ZAF,4,3,-156,16
2019,ZAF,4,5,-49.2,9
2019,ZAF,4,2,-5,1
2019,ZAF,3,3,-14,2
2019,ZAF,4,4,-282.5,53
2019,ZAF,3,2,-26,4
2019,ZMB,4,5,-48.4,8
2019,ZMB,3,4,-15,3
2019,ZMB,4,1,-4,1
2019,ZMB,3,3,-37,6
2019,ZMB,4,3,-175.5,18
2019,ZMB,4,4,-280,52
2019,ZMB,3,2,-39,6
2019,ZWE,4,5,-60,12
2019,ZWE,3,5,-8,4
2019,ZWE,4,1,-226,38
2019,ZWE,4,4,-427.29999999999995,72
2019,ZWE,3,2,-118,18
2019,ZWE,3,3,-14,2
2019,ZWE,4,2,-25,5
2019,ZWE,4,3,-482.9,50
2019,ZWE,3,4,-4,2
2019,ZWE,3,1,-17.4,3
2020,AFG,4,5,-25,5
2020,AFG,1,3,-1.5,5
2020,AFG,3,5,-4,2
2020,AFG,4,4,-288.8,51
2020,AFG,4,1,-241,52
2020,AFG,3,2,-13,2
2020,AFG,3,4,-8,4
2020,AFG,3,3,-80,12
2020,AFG,4,3,-2609.7,264
2020,AFG,2,3,-4,2
2020,AFG,4,2,-20,4
2020,AFG,3,1,-15,3
2020,AGO,3,3,-105,15
2020,AGO,4,3,-209.5,21
2020,AGO,3,1,-10,2
2020,AGO,4,5,-27.4,5
2020,AGO,4,4,-5,1
2020,ARE,3,3,-100,15
2020,ARE,4,1,-371,92
2020,ARE,3,2,-19.5,3
2020,ARE,4,2,-30,6
2020,ARE,4,4,-117.2,23
2020,ARE,4,3,-606.6,62
2020,ARE,4,5,-43.4,7
2020,ARG,3,4,-13,5
2020,ARG,4,3,-546.5,55
2020,ARG,3,2,-71.5,11
2020,ARG,4,1,-131,26
2020,ARG,4,4,-85,17
2020,ARG,4,5,-104.39999999999999,15
2020,ARG,3,3,-7,1
2020,ARM,4,5,-5,1
2020,ARM,4,1,-288,69
2020,ARM,4,3,-213.2,23
2020,ARM,4,4,-28.8,4
2020,ARM,1,3,-0.3,1
2020,ARM,3,5,-4,1
2020,ATG,4,5,-10,2
2020,ATG,4,4,-10,2
2020,AUS,1,5,-0.3,1
2020,AUS,4,2,-660,132
2020,AUS,3,2,-1161.5,211
2020,AUS,3,1,-1419.8000000000004,247
2020,AUS,3,3,-1953,332
2020,AUS,4,1,-17150,3060
2020,AUS,1,2,-1.7999999999999998,6
2020,AUS,2,3,-202,101
2020,AUS,1,3,-0.3,1
2020,AUS,4,4,-8089.3,1533
2020,AUS,3,5,-544,147
2020,AUS,4,3,-19776.5,2029
2020,AUS,4,5,-13071.8,2590
2020,AUS,3,4,-1331,439
2020,AUS,2,5,-36,18
2020,AUT,3,4,-15,3
2020,AUT,4,3,-349,35
2020,AUT,3,3,-35,5
2020,AUT,4,5,-120,24
2020,AUT,4,4,-43.5,5
2020,AUT,4,1,-359,86
2020,AUT,3,2,-45.5,7
2020,AZE,3,2,-78,12
2020,AZE,3,4,-4,2
2020,AZE,4,1,-157,39
2020,AZE,4,3,-108,11
2020,AZE,4,5,-33.4,5
2020,AZE,4,4,-10,2
2020,BEL,4,3,-779.5,81
2020,BEL,3,2,-86,14
2020,BEL,3,1,-48.2,9
2020,BEL,3,3,-22,11
2020,BEL,4,1,-265,54
2020,BEL,4,5,-194.2,38
2020,BEL,4,4,-124,23
2020,BEL,3,4,-20,7
2020,BGD,3,2,-491.5,81
2020,BGD,3,5,-23.2,4
2020,BGD,4,3,-1412.8,143
2020,BGD,3,3,-28,4
2020,BGD,3,1,-10,2
2020,BGD,4,2,-65,13
2020,BGD,4,1,-975,234
2020,BGD,4,5,-272.6,52
2020,BGD,4,4,-239,39
2020,BGR,4,1,-31,7
2020,BGR,3,4,-4,2
2020,BGR,4,4,-5,1
2020,BGR,4,3,-19,2
2020,BGR,4,5,-10,2
2020,BHR,4,4,-20,4
2020,BHR,4,1,-48,12
2020,BHR,4,5,-33.4,5
2020,BHR,4,3,-144.5,15
2020,BLR,4,3,-161.2,18
2020,BLR,4,5,-10,2
2020,BLR,4,4,-30,5
2020,BLR,3,2,-84.5,13
2020,BLR,3,1,-54.8,10
2020,BLR,4,2,-10,2
2020,BLR,4,1,-196,49
2020,BLR,3,4,-4,2
2020,BMU,3,3,-4,2
2020,BOL,4,4,-5,1
2020,BOL,3,2,-71.5,11
2020,BOL,3,3,-14,2
2020,BOL,4,2,-30,6
2020,BOL,4,5,-55,11
2020,BOL,4,3,-43.4,5
2020,BRA,3,4,-34,14
2020,BRA,4,4,-200,40
2020,BRA,4,5,-560,112
2020,BRA,4,1,-655,153
2020,BRA,4,2,-15,3
2020,BRA,3,3,-16,3
2020,BRA,4,3,-1481.7,149
2020,BRA,3,5,-28,7
2020,BRA,3,2,-591.5,91
2020,BRN,3,2,-291.5,46
2020,BRN,3,4,-115,41
2020,BRN,4,4,-1139.2,170
2020,BRN,4,2,-20,4
2020,BRN,3,1,-15,3
2020,BRN,4,5,-552.5999999999999,108
2020,BRN,4,1,-493,87
2020,BRN,3,3,-407,59
2020,BRN,2,5,-12,6
2020,BRN,4,3,-8605.900000000001,931
2020,BWA,4,4,-10,2
2020,BWA,4,3,-40,4
2020,BWA,3,2,-6.5,1
2020,BWA,4,1,-40,7
2020,BWA,4,5,-40,8
2020,CAN,4,1,-5443,1184
2020,CAN,3,2,-1308,214
2020,CAN,4,5,-1893.2000000000003,361
2020,CAN,1,5,-50.70000000000002,169
2020,CAN,3,4,-438,159
2020,CAN,1,3,-1.5,5
2020,CAN,3,5,-931,202
2020,CAN,4,2,-260,52
2020,CAN,4,4,-19623.899999999998,3611
2020,CAN,2,5,-4,2
2020,CAN,3,1,-336.5999999999999,59
2020,CAN,1,2,-0.3,1
2020,CAN,3,3,-234,64
2020,CAN,4,3,-4990.799999999999,507
2020,CHE,4,4,-540.6,75
2020,CHE,4,5,-346,65
2020,CHE,3,3,-14,2
2020,CHE,3,5,-8,2
2020,CHE,1,5,-0.8999999999999999,3
2020,CHE,3,4,-22,11
2020,CHE,3,2,-351,55
2020,CHE,3,1,-15,3
2020,CHE,4,3,-1255.5,126
2020,CHE,4,2,-60,12
2020,CHE,4,1,-293,61
2020,CHL,3,2,-45.5,7
2020,CHL,4,4,-40,8
2020,CHL,4,1,-8,2
2020,CHL,4,5,-154.60000000000002,20
2020,CHL,4,3,-336,34
2020,CHL,3,4,-4,2
2020,CMR,4,4,-15,3
2020,CMR,4,1,-28,5
2020,CMR,4,3,-30,3
2020,COD,4,3,-190,19
2020,COD,4,4,-25,5
2020,COG,4,3,-90,9
2020,COG,4,4,-15,2
2020,COG,4,1,-20,5
2020,COL,4,1,-28,7
2020,COL,3,2,-21,4
2020,COL,4,2,-5,1
2020,COL,4,3,-87.5,9
2020,COL,4,4,-40,8
2020,COL,4,5,-35,7
2020,CRI,4,1,-32,8
2020,CRI,4,3,-9.5,1
2020,CUB,4,1,-76,14
2020,CUB,4,2,-10,2
2020,CUB,4,4,-101.20000000000002,16
2020,CUB,3,2,-52,8
2020,CUB,3,4,-14,7
